Training_Model,Test_Category,Specific_Environment,Emotion_Class,Precision,Recall,F1_Score,Overall_Model_Accuracy
Super_Model_Clean,CTSP_Enhanced,Cafe_-5dB,Boredom (L),0.0,0.0,0.0,0.2523364485981308
Super_Model_Clean,CTSP_Enhanced,Cafe_-5dB,Disgust (E),0.1111111111111111,0.2222222222222222,0.14814814814814814,0.2523364485981308
Super_Model_Clean,CTSP_Enhanced,Cafe_-5dB,Anxiety/Fear (A),0.0,0.0,0.0,0.2523364485981308
Super_Model_Clean,CTSP_Enhanced,Cafe_-5dB,Happiness (F),0.0,0.0,0.0,0.2523364485981308
Super_Model_Clean,CTSP_Enhanced,Cafe_-5dB,Sadness (T),0.0,0.0,0.0,0.2523364485981308
Super_Model_Clean,CTSP_Enhanced,Cafe_-5dB,Neutral (N),0.0,0.0,0.0,0.2523364485981308
Super_Model_Clean,CTSP_Enhanced,Cafe_-5dB,MACRO AVG,0.05692391899288451,0.16910866910866912,0.08437514632204898,0.2523364485981308
Super_Model_Clean,CTSP_Enhanced,Cafe_-5dB,WEIGHTED AVG,0.07917069502631861,0.2523364485981308,0.11997904777658315,0.2523364485981308
Super_Model_Clean,CTSP_Enhanced,Cafe_0dB,Anger (W),0.32432432432432434,0.9230769230769231,0.48,0.27102803738317754
Super_Model_Clean,CTSP_Enhanced,Cafe_0dB,Boredom (L),0.0,0.0,0.0,0.27102803738317754
Super_Model_Clean,CTSP_Enhanced,Cafe_0dB,Disgust (E),0.16129032258064516,0.5555555555555556,0.25,0.27102803738317754
Super_Model_Clean,CTSP_Enhanced,Cafe_0dB,Anxiety/Fear (A),0.0,0.0,0.0,0.27102803738317754
Super_Model_Clean,CTSP_Enhanced,Cafe_0dB,Happiness (F),0.0,0.0,0.0,0.27102803738317754
Super_Model_Clean,CTSP_Enhanced,Cafe_0dB,Sadness (T),0.0,0.0,0.0,0.27102803738317754
Super_Model_Clean,CTSP_Enhanced,Cafe_0dB,Neutral (N),0.0,0.0,0.0,0.27102803738317754
Super_Model_Clean,CTSP_Enhanced,Cafe_0dB,MACRO AVG,0.06937352098642421,0.21123321123321123,0.10428571428571429,0.27102803738317754
Super_Model_Clean,CTSP_Enhanced,Cafe_0dB,WEIGHTED AVG,0.09237425547344148,0.27102803738317754,0.13766355140186917,0.27102803738317754
Super_Model_Clean,CTSP_Enhanced,Cafe_10dB,Anger (W),0.3055555555555556,0.8461538461538461,0.4489795918367347,0.35514018691588783
Super_Model_Clean,CTSP_Enhanced,Cafe_10dB,Boredom (L),1.0,0.0625,0.11764705882352941,0.35514018691588783
Super_Model_Clean,CTSP_Enhanced,Cafe_10dB,Disgust (E),0.3,0.6666666666666666,0.41379310344827586,0.35514018691588783
Super_Model_Clean,CTSP_Enhanced,Cafe_10dB,Anxiety/Fear (A),0.5,0.21428571428571427,0.3,0.35514018691588783
Super_Model_Clean,CTSP_Enhanced,Cafe_10dB,Happiness (F),0.0,0.0,0.0,0.35514018691588783
Super_Model_Clean,CTSP_Enhanced,Cafe_10dB,Sadness (T),0.8333333333333334,0.4166666666666667,0.5555555555555556,0.35514018691588783
Super_Model_Clean,CTSP_Enhanced,Cafe_10dB,Neutral (N),1.0,0.0625,0.11764705882352941,0.35514018691588783
Super_Model_Clean,CTSP_Enhanced,Cafe_10dB,MACRO AVG,0.5626984126984127,0.3241104133961277,0.27908890978394646,0.35514018691588783
Super_Model_Clean,CTSP_Enhanced,Cafe_10dB,WEIGHTED AVG,0.5574247144340603,0.35514018691588783,0.28064467166176815,0.35514018691588783
Super_Model_Clean,CTSP_Enhanced,Cafe_15dB,Anger (W),0.36619718309859156,1.0,0.5360824742268041,0.3925233644859813
Super_Model_Clean,CTSP_Enhanced,Cafe_15dB,Boredom (L),1.0,0.0625,0.11764705882352941,0.3925233644859813
Super_Model_Clean,CTSP_Enhanced,Cafe_15dB,Disgust (E),0.2777777777777778,0.5555555555555556,0.37037037037037035,0.3925233644859813
