Training_Model,Test_Category,Specific_Environment,Emotion_Class,Precision,Recall,F1_Score,Overall_Model_Accuracy
Trained_on_Clean,Raw_Noisy,Cafe_5dB,Sadness (T),1.0,0.08333333333333333,0.15384615384615385,0.38317757009345793
Trained_on_Clean,Raw_Noisy,Cafe_5dB,Neutral (N),1.0,0.0625,0.11764705882352941,0.38317757009345793
Trained_on_Clean,Raw_Noisy,Cafe_5dB,MACRO AVG,0.5402210884353742,0.369560003488575,0.3043420891718105,0.38317757009345793
Trained_on_Clean,Raw_Noisy,Cafe_5dB,WEIGHTED AVG,0.5332999554962172,0.38317757009345793,0.32120103891754015,0.38317757009345793
Trained_on_Clean,Raw_Noisy,Street_-10dB,Anger (W),0.41379310344827586,0.46153846153846156,0.43636363636363634,0.21495327102803738
Trained_on_Clean,Raw_Noisy,Street_-10dB,Boredom (L),0.0,0.0,0.0,0.21495327102803738
Trained_on_Clean,Raw_Noisy,Street_-10dB,Disgust (E),0.1323529411764706,1.0,0.23376623376623376,0.21495327102803738
Trained_on_Clean,Raw_Noisy,Street_-10dB,Anxiety/Fear (A),0.3333333333333333,0.07142857142857142,0.11764705882352941,0.21495327102803738
Trained_on_Clean,Raw_Noisy,Street_-10dB,Happiness (F),0.0,0.0,0.0,0.21495327102803738
Trained_on_Clean,Raw_Noisy,Street_-10dB,Sadness (T),0.14285714285714285,0.08333333333333333,0.10526315789473684,0.21495327102803738
Trained_on_Clean,Raw_Noisy,Street_-10dB,Neutral (N),0.0,0.0,0.0,0.21495327102803738
Trained_on_Clean,Raw_Noisy,Street_-10dB,MACRO AVG,0.14604807440217465,0.23090005232862376,0.1275771552640195,0.21495327102803738
Trained_on_Clean,Raw_Noisy,Street_-10dB,WEIGHTED AVG,0.17131541627285785,0.21495327102803738,0.15289315296838224,0.21495327102803738
Trained_on_Clean,Raw_Noisy,Street_-5dB,Anger (W),0.4666666666666667,0.8076923076923077,0.5915492957746479,0.32710280373831774
Trained_on_Clean,Raw_Noisy,Street_-5dB,Boredom (L),0.5,0.0625,0.1111111111111111,0.32710280373831774
Trained_on_Clean,Raw_Noisy,Street_-5dB,Disgust (E),0.18,1.0,0.3050847457627119,0.32710280373831774
Trained_on_Clean,Raw_Noisy,Street_-5dB,Anxiety/Fear (A),0.5,0.21428571428571427,0.3,0.32710280373831774
Trained_on_Clean,Raw_Noisy,Street_-5dB,Happiness (F),0.0,0.0,0.0,0.32710280373831774
Trained_on_Clean,Raw_Noisy,Street_-5dB,Sadness (T),0.3333333333333333,0.08333333333333333,0.13333333333333333,0.32710280373831774
Trained_on_Clean,Raw_Noisy,Street_-5dB,Neutral (N),0.0,0.0,0.0,0.32710280373831774
Trained_on_Clean,Raw_Noisy,Street_-5dB,MACRO AVG,0.28285714285714286,0.30968733647305074,0.20586835514025775,0.32710280373831774
Trained_on_Clean,Raw_Noisy,Street_-5dB,WEIGHTED AVG,0.30610591900311523,0.32710280373831774,0.24022263719423395,0.32710280373831774
Trained_on_Clean,Raw_Noisy,Street_0dB,Anger (W),0.39622641509433965,0.8076923076923077,0.5316455696202531,0.4205607476635514
Trained_on_Clean,Raw_Noisy,Street_0dB,Boredom (L),0.2,0.0625,0.09523809523809523,0.4205607476635514
Trained_on_Clean,Raw_Noisy,Street_0dB,Disgust (E),0.32142857142857145,1.0,0.4864864864864865,0.4205607476635514
Trained_on_Clean,Raw_Noisy,Street_0dB,Anxiety/Fear (A),0.6,0.42857142857142855,0.5,0.4205607476635514
Trained_on_Clean,Raw_Noisy,Street_0dB,Happiness (F),0.0,0.0,0.0,0.4205607476635514
Trained_on_Clean,Raw_Noisy,Street_0dB,Sadness (T),1.0,0.4166666666666667,0.5882352941176471,0.4205607476635514
Trained_on_Clean,Raw_Noisy,Street_0dB,Neutral (N),1.0,0.1875,0.3157894736842105,0.4205607476635514
Trained_on_Clean,Raw_Noisy,Street_0dB,MACRO AVG,0.5025221409318444,0.4147043432757718,0.35962784559238464,0.4205607476635514
Trained_on_Clean,Raw_Noisy,Street_0dB,WEIGHTED AVG,0.49340882182532686,0.4205607476635514,0.3629572693520899,0.4205607476635514
Trained_on_Clean,Raw_Noisy,Street_10dB,Anger (W),0.5333333333333333,0.6153846153846154,0.5714285714285714,0.48598130841121495
Trained_on_Clean,Raw_Noisy,Street_10dB,Boredom (L),0.38461538461538464,0.3125,0.3448275862068966,0.48598130841121495
Trained_on_Clean,Raw_Noisy,Street_10dB,Disgust (E),0.3125,0.5555555555555556,0.4,0.48598130841121495
Trained_on_Clean,Raw_Noisy,Street_10dB,Anxiety/Fear (A),0.5454545454545454,0.42857142857142855,0.48,0.48598130841121495
Trained_on_Clean,Raw_Noisy,Street_10dB,Happiness (F),0.25,0.07142857142857142,0.1111111111111111,0.48598130841121495
Trained_on_Clean,Raw_Noisy,Street_10dB,Sadness (T),0.6666666666666666,0.6666666666666666,0.6666666666666666,0.48598130841121495
Trained_on_Clean,Raw_Noisy,Street_10dB,Neutral (N),0.5238095238095238,0.6875,0.5945945945945946,0.48598130841121495
Trained_on_Clean,Raw_Noisy,Street_10dB,MACRO AVG,0.45948277912563623,0.47680097680097683,0.4526612185725486,0.48598130841121495
Trained_on_Clean,Raw_Noisy,Street_10dB,WEIGHTED AVG,0.4705638209142882,0.48598130841121495,0.46507900285534837,0.48598130841121495
Trained_on_Clean,Raw_Noisy,Street_15dB,Anger (W),0.6538461538461539,0.6538461538461539,0.6538461538461539,0.5233644859813084
Trained_on_Clean,Raw_Noisy,Street_15dB,Boredom (L),0.4444444444444444,0.25,0.32,0.5233644859813084
Trained_on_Clean,Raw_Noisy,Street_15dB,Disgust (E),0.4166666666666667,0.5555555555555556,0.47619047619047616,0.5233644859813084
Trained_on_Clean,Raw_Noisy,Street_15dB,Anxiety/Fear (A),0.375,0.21428571428571427,0.2727272727272727,0.5233644859813084
Trained_on_Clean,Raw_Noisy,Street_15dB,Happiness (F),0.2857142857142857,0.14285714285714285,0.19047619047619047,0.5233644859813084
